Municipios,Distritos,Secciones,Sexo,Nacionalidad,Distribución de la renta por unidad de consumo,Periodo,Total,Cod_Postal,Porcentaje
32004 Avión,No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200401 Avión distrito 01,3200401001 Avión sección 01001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.78,32001,Bajo
32004 Avión,3200402 Avión distrito 02,3200402001 Avión sección 02001,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.78,32001,Bajo
32005 Baltar,No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Hombres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Hombres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Mujeres,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,No,No,Mujeres,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,3200501 Baltar distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,3200501 Baltar distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,3200501 Baltar distrito 01,No,Total,Española,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,3200501 Baltar distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 5.000 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,3200501 Baltar distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 7.500 Euros,2023-01-01,0.0,32001,Bajo
32005 Baltar,3200501 Baltar distrito 01,No,Total,Extranjera,Población con ingresos por unidad de consumo por debajo de 10.000 Euros,2023-01-01,0.0,32001,Bajo
